,ticker,price,trailing_eps,pe,future_price,upside,expected_5y_cagr,avg_roe,avg_retained,eps_cagr,percent_growth,equity,long_term_debt,debt_to_equity,avg_eps,sd_eps,earnings_vol,conservatively_financed,shares_trend,buyback_flag,quality_pass,score
35,HSY,185.00999450683594,11.22,16.48930432324741,697.0073823434384,2.7674039405351403,0.30379237716785235,0.5063984496980154,0.701258284025006,0.15521568485509052,0.3551161078681536,4714654000.0,3122074000.0,0.6622063888463501,8.478,1.6921040157153464,0.19958764044767002,Maybe,Stagnant,0.0,True,0.7418326693227092
36,REGN,560.0,40.9,13.6919315403423,1924.0647188189137,2.4358298550337745,0.27998927234264737,0.211302813335622,1.0,0.05793755450638871,0.211302813335622,29353600000.0,1984400000.0,0.06760329227079473,45.501999399999995,15.731465170873328,0.34573129485104187,Yes,Distributing More,0.0,True,0.7346613545816733
37,MOS,33.650001525878906,0.55,61.18182095614346,562.4159396296519,15.713697299452416,0.7563639176932384,0.14776273128995335,0.7906637780799268,-0.25232560938938975,0.11683063938112354,11482400000.0,3332300000.0,0.2902093638960496,4.141301,3.4717649128943044,0.8383271133622753,Yes,Distributing More,0.0,True,0.7337649402390439
38,META,755.5900268554688,24.61,30.702561026227905,1837.7535348797269,1.4322098883807226,0.19453866043883128,0.2647410860452465,1.0,0.24570491927520322,0.2647410860452465,182637000000.0,28826000000.0,0.157832202675252,14.528,5.5806752279630105,0.3841323807793922,Yes,Buy Back,1.0,True,0.7335657370517928
39,DHI,177.8699951171875,14.44,12.31786669786617,601.4622661276464,2.3814712016570323,0.275913223962716,0.2359965602753699,0.9351755579729659,0.22132324826797323,0.2206982149352197,25312800000.0,5917700000.0,0.23378290825195158,12.614,3.4632273965190326,0.2745542568986073,Yes,Distributing More,0.0,True,0.7245019920318725
40,TJX,139.47999572753906,4.326794,32.23633843615829,406.404198674746,1.9137095721498159,0.23848072579139057,0.46564208019023445,0.6398939534554906,1.755081572192935,0.29796155158816773,8393000000.0,2866000000.0,0.34147503872274515,2.8268473999999997,1.4880780376490474,0.5264090440994613,Yes,Buy Back,1.0,True,0.7229083665338647
41,LEN,137.27000427246094,14.31,9.592592891157297,336.94746426720945,1.4546328679237006,0.19673311612530164,0.16610624308175428,0.9388734310224318,0.16085600976177972,0.1559527383564127,27870135000.0,4189239000.0,0.15031283486786123,13.187999999999999,2.7361535044657126,0.20747296818817962,Yes,Buy Back,1.0,True,0.702589641434263
42,ROL,57.369998931884766,0.96,59.76041555404663,139.3417841591795,1.4288266821238675,0.19420615449943268,0.3244068660608901,0.6537229423887803,0.16010911979042142,0.212072211012448,1330593000.0,395310000.0,0.2970931005949979,0.768,0.1497197381777032,0.19494757575221772,Yes,Buy Back,1.0,True,0.699601593625498
43,WST,253.5,6.75,37.55555555555556,721.6165609881416,1.8466136528131818,0.2327235862017234,0.2155869672053385,0.9099482228990619,0.0958837317608805,0.19617297768869607,2682300000.0,202600000.0,0.07553219252134362,7.234,1.4464107300486957,0.19994618883725404,Yes,Stagnant,0.0,True,0.6996015936254979
44,TSLA,395.94000244140625,2.23,177.55157060152746,1335.4416833263679,2.372838498489415,0.2752610909371489,0.16683070878012954,1.0,0.7339974432796703,0.16683070878012954,72913000000.0,5535000000.0,0.07591238873726222,2.6184728,1.596324385768682,0.6096394760215503,Yes,Distributing More,0.0,True,0.698406374501992
45,FAST,47.45000076293945,1.005,47.213931107402445,141.76994386043177,1.9877753757837735,0.24471404126115437,0.35110695413638593,0.6300579206327886,-0.09527060554702604,0.2212177174428832,3616300000.0,125000000.0,0.034565716339905427,1.6049999999999998,0.35341194094144585,0.22019435572675758,Yes,Distributing More,0.0,True,0.6977091633466137
46,LULU,159.8699951171875,14.67,10.897750178404056,342.52188795070316,1.142502648477775,0.16462007916908705,0.2712894278631909,1.0,0.3422175706346644,0.2712894278631909,4324047000.0,1300637000.0,0.30079159639106606,9.128,3.7430116216757865,0.41005824076202746,Yes,Buy Back,1.0,True,0.6963147410358567
47,ANET,139.38999938964844,2.27,61.405286074734995,367.7119450619748,1.638008082876011,0.21410213935976108,0.25075268198567713,1.0,0.021174222227283934,0.25075268198567713,9994807000.0,43964000.0,0.004398684236724131,3.6515,1.7527974783185878,0.4800212182167843,Yes,Distributing More,0.0,True,0.6958167330677292
48,NFLX,1188.43994140625,20.28,58.60157502003205,3191.5460435512064,1.6854920744036366,0.21844175920918296,0.28066074574767796,1.0,0.34160109592113064,0.28066074574767796,24743567000.0,13798351000.0,0.5576540763100163,12.088000000000001,4.590038779792607,0.37971862837463655,Maybe,Distributing More,0.0,True,0.6920318725099601
49,COO,66.68000030517578,1.965431,33.926401031211874,309.07765826361,3.63523780517468,0.35898418901276097,0.1255599500377701,0.9923213979439385,0.12803684240575008,0.1245958251472511,8083400000.0,2548000000.0,0.31521389514313286,4.310645,5.318683266427772,1.233848592595255,Yes,Distributing More,0.0,True,0.6912350597609561
50,JKHY,160.1199951171875,6.25,25.61919921875,369.7366277178051,1.3091221520910294,0.1821957167853343,0.22956562951832732,0.7230312934342347,0.10389443238089968,0.16598313403868054,2130832000.0,60000000.0,0.028158015272907483,5.1415972,0.6552478366036473,0.1274405230739676,Yes,Buy Back,1.0,True,0.6872509960159363
51,TROW,105.62999725341797,9.18,11.506535648520476,257.72532128098635,1.439887607520002,0.19529186630842288,0.23713342971595833,0.6456869598655308,-0.023110284924379165,0.15311396331578367,10345400000.0,278700000.0,0.02693950934714946,9.404,2.2399339275969727,0.2381894861332383,Yes,Buy Back,1.0,True,0.6843625498007969
52,MNST,64.69000244140625,1.63,39.68711806221243,124.12236558146066,0.9187256283362486,0.13920681746039176,0.20732582501763575,1.0,0.052165338821406504,0.20732582501763575,5957718000.0,373951000.0,0.0627674891627969,1.3909999999999998,0.18161497735594387,0.13056432592087988,Yes,Buy Back,1.0,True,0.6841633466135459
53,MKTX,184.85000610351562,7.29,25.356653786490483,498.54375225705365,1.6970177754707252,0.21948583963784452,0.2379205961323459,0.7364782533370298,-0.023271740960811527,0.175223345072455,1388660000.0,72654000.0,0.05231950225397145,7.146000000000001,0.47567215600663443,0.06656481332306666,Yes,Distributing More,0.0,True,0.6822709163346614
54,CTSH,69.16999816894531,4.52,15.30309694003215,160.0851843963616,1.3143731188969978,0.18273289335968435,0.18256481971872063,0.7996706307305496,0.1504816131255704,0.1459917245336784,14408000000.0,875000000.0,0.06073014991671294,3.9579999999999997,0.707400876448425,0.17872685104811142,Yes,Buy Back,1.0,True,0.681374501992032
55,JBHT,137.92999267578125,5.677344,24.29480980468706,395.1772298703367,1.8650565566202975,0.23431679934804195,0.19685389832501407,0.8209625885100319,0.04342751435392711,0.16160968592719419,4014505000.0,977702000.0,0.2435423545368607,6.8211265999999995,1.5510603205815823,0.22739063669945409,Yes,Stagnant,0.0,True,0.675398406374502
56,RMD,270.1400146484375,6.12,44.14052526935253,777.0317390721865,1.876403705254189,0.23529296439334613,0.21165953208226548,0.7320429308077784,0.12397862097177126,0.15494386419890463,5967859000.0,658392000.0,0.11032298182648081,4.76,1.073382504049698,0.22550052606086093,Yes,Distributing More,0.0,True,0.6680278884462151
57,PAYC,222.6300048828125,8.93,24.930571655410134,525.6369280697629,1.3610336277288702,0.18746395193529808,0.25121674688458706,0.9776230730979613,0.37614129712449396,0.2455952881029827,1575900000.0,29000000.0,0.01840218287962434,5.1160000000000005,2.2413174697039238,0.438099583601236,Yes,Distributing More,0.0,True,0.6639442231075697
58,CARR,61.66999816894531,6.24,9.88301252707457,161.7281184339456,1.6224764591510201,0.21266912295396456,0.31437982484923077,0.8749417465028448,0.28480517389158533,0.2750640330188444,14081000000.0,11026000000.0,0.7830409772033237,3.25,1.7437775087435898,0.5365469257672584,Maybe,Distributing More,0.0,True,0.6608565737051793
59,DECK,118.5,6.36,18.632075471698112,259.2519075580591,1.1877798106165325,0.16950133540220236,0.2630140021437905,1.0,-0.17365636482936664,0.2630140021437905,2513013000.0,30263000.0,0.012042516294185505,17.058,7.534280058505922,0.44168601585800926,Yes,Distributing More,0.0,True,0.6559760956175299
60,EPAM,156.08999633789062,7.93,19.683479992167797,366.63107372067003,1.3488441432660272,0.18623529023933583,0.1487564979953567,1.0,0.07809931852107965,0.1487564979953567,3629211000.0,25194000.0,0.0069420047497927235,7.37,0.884782459138968,0.12005189404870666,Yes,Distributing More,0.0,True,0.6546812749003984
61,PG,157.89999389648438,6.67,23.673162503221047,378.5490818053366,1.397397697516725,0.19109942990592943,0.31357847691943164,0.6237124154770811,0.06782999823596803,0.19558278928104283,51235000000.0,24995000000.0,0.48785010246901533,5.912000000000001,0.5036030182594222,0.08518318982737182,Maybe,Stagnant,0.0,True,0.6421314741035856
62,ACN,238.5399932861328,11.57,20.617112643572412,549.4137318105724,1.3032352950204924,0.18159232514619017,0.2876531872422091,0.5493906278586429,0.09560612979500305,0.15803396514453705,28288646000.0,78628000.0,0.0027794896934975255,10.136,1.2881242176125718,0.1270840782964258,Yes,Distributing More,0.0,True,0.6273904382470119
63,ADM,61.56999969482422,3.66,16.822404288203337,144.57224966269985,1.348095669632642,0.1861596803670087,0.12267420024209456,0.7559034816084431,0.03519711291084793,0.0927298550665306,22168000000.0,7580000000.0,0.341934319740166,5.2117472000000005,1.7645201643255202,0.33856595429753766,Yes,Buy Back,1.0,True,0.6149402390438247
64,COST,967.9000244140625,14.18,68.25811173582952,2087.2090004185907,1.156430362404551,0.16613032060600985,0.2700062956980141,0.6049740020776053,0.161473264013007,0.1633467892945769,23622000000.0,5794000000.0,0.2452798238929811,11.925,1.955204592875129,0.16395845642558732,Yes,Distributing More,0.0,True,0.603585657370518
65,HUBB,437.42999267578125,14.46,30.25103683788252,809.5828469581851,0.8507712331427622,0.13102068602732464,0.2164257717412533,0.7097309726968416,0.2231618968142015,0.15360407349458433,3268300000.0,1442700000.0,0.4414221460698222,10.376000000000001,3.353950506492307,0.3232411821985646,Maybe,Buy Back,1.0,True,0.5972111553784861
66,ROP,512.530029296875,14.47,35.42018170676399,1320.5434728435393,1.576519222991001,0.2083887612070987,0.12702621884298168,0.8607361234671517,0.1235584508937142,0.10933605518559811,18867600000.0,6579900000.0,0.3487406983400114,18.080000000000002,12.553123913990493,0.6943099509950493,Yes,Distributing More,0.0,True,0.5923306772908365
67,SNA,333.5899963378906,19.85,16.805541377223708,639.0990307551632,0.9158219304269093,0.13886180547604843,0.19129542236556962,0.7602462754525288,0.14497138169539348,0.14543163236454268,5394100000.0,1185500000.0,0.21977716393837712,16.574,2.9852209298475714,0.18011469348663997,Yes,Distributing More,0.0,True,0.5817729083665338
68,CTRA,24.360000610351562,1.51,16.13245073533216,64.36906452847025,1.6424081656679923,0.2145068833284407,0.14410569992352712,0.657073747647541,0.31826200722704456,0.09468807230612393,13122000000.0,3535000000.0,0.2693949093126048,2.308,1.5279712039171418,0.6620325840195589,Yes,Distributing More,0.0,True,0.575597609561753
69,COP,92.43000030517578,7.82,11.81969313365419,204.615465913014,1.2137343420689808,0.17226311570274833,0.16832127437775588,0.7954210324971961,,0.1338862818567984,64796000000.0,22641000000.0,0.34941971726649795,7.0200000000000005,5.555706975714251,0.7914112501017452,Yes,Distributing More,0.0,True,0.5711155378486057
70,GD,326.1499938964844,13.81,23.616943801338476,620.141863614442,0.9014008131831106,0.13714209084842333,0.17929605814679428,0.7247075825446008,0.05756276417529027,0.12993721285933946,22063000000.0,7260000000.0,0.3290576984091012,12.182,0.9273489095265066,0.0761245205653018,Yes,Stagnant,0.0,True,0.5646414342629483
71,ROST,147.89999389648438,6.36,23.254716021459807,238.46830418733077,0.612361825749874,0.10025284811380208,0.26833688020800794,0.6739347187171816,1.2688796950242867,0.18084153988442989,5509195000.0,1515080000.0,0.2750093253188533,4.298,2.133601649793138,0.49641732196210747,Yes,Buy Back,1.0,True,0.5617529880478088
72,DOV,172.97999572753906,19.58,8.834524807330903,301.5923886671046,0.7435102099444091,0.1175961550866913,0.26269199448393116,0.7987641195628171,0.4256357796081309,0.20982893969015767,6953996000.0,2529346000.0,0.36372554715303257,9.431999999999999,5.19579599291581,0.5508689559919223,Maybe,Distributing More,0.0,True,0.5576693227091634
73,ISRG,449.67999267578125,6.54,68.7584086660216,744.7584316077562,0.6561965035983404,0.10617126519642417,0.12968239527038378,1.0,0.2130891024390713,0.12968239527038378,16433700000.0,87000000.0,0.00529399952536556,4.638,1.2110887663586019,0.2611230630354898,Yes,Distributing More,0.0,True,0.5383466135458167
74,AMZN,228.14999389648438,5.66,40.30918620079229,368.211020854319,0.6138988854033576,0.10046254171162561,0.16179389349514683,1.0,0.27646028714348025,0.16179389349514683,285970000000.0,52623000000.0,0.18401580585376087,2.754,1.9136691459079336,0.6948689709179134,Yes,Distributing More,0.0,True,0.5280876494023905
75,RJF,170.27000427246094,9.94,17.12977910185724,280.2698714894741,0.6460319754323531,0.10481014490463014,0.15933955764566665,0.8447494890617915,0.2587016445369319,0.13460200990850876,11594000000.0,3089000000.0,0.26643091254096946,7.206,1.9534748526663965,0.2710900433897303,Yes,Distributing More,0.0,True,0.523804780876494
76,AFL,109.12999725341797,9.68,11.2737600468407,175.97677833565612,0.6125426808818553,0.10027752960198089,0.18331008783452363,0.709921077105752,0.09676178543491276,0.13013569499983502,26098000000.0,7402000000.0,0.2836232661506629,7.5120000000000005,1.1799898304646526,0.15708064835791433,Yes,Distributing More,0.0,True,0.5198207171314742
77,TT,400.7699890136719,11.35,35.310131190631886,543.1279897673629,0.355211230022602,0.06267728705258424,0.223232943350336,0.7216799033394203,0.33438919094226294,0.16110272897924477,7457400000.0,4318100000.0,0.5790355888111138,7.513403200000001,2.6192469935299645,0.3486099339817094,Maybe,Buy Back,1.0,True,0.5186254980079682
78,BLK,1123.4100341796875,42.45,26.464311759238807,1701.1986422218201,0.5143167592089679,0.08653406223183091,0.13365785555876927,0.6698389905921412,0.07319071759791451,0.08952924305219623,47495000000.0,12314000000.0,0.2592693967786083,36.843287999999994,3.5888551248909453,0.09740865486519405,Yes,Buy Back,1.0,True,0.5185258964143425
79,FFIV,321.6700134277344,9.65,33.333680147951746,402.87082545509446,0.2524351311522002,0.04604663860799696,0.1264187982299359,1.0,0.17573374674761233,0.1264187982299359,3129378000.0,349772000.0,0.11177045406467355,6.417999999999999,1.6986276813946017,0.26466620152611436,Yes,Buy Back,1.0,True,0.5138446215139443
80,HIG,132.52000427246094,10.51,12.608944269501517,174.62111344220608,0.31769625575309623,0.056727628572884825,0.1454323947418224,0.8271834635865233,0.21707348390091474,0.12029927200022313,16113000000.0,4366000000.0,0.27096133556755414,7.2163576,1.9932839581384885,0.2762174588103129,Yes,Buy Back,1.0,True,0.5094621513944223
81,EA,172.3800048828125,4.28,40.27570207542348,221.58332371981703,0.28543518646756016,0.051501839437089414,0.1330367918145155,0.8510127180471795,0.1022026295032934,0.11321600180234759,6386000000.0,1484000000.0,0.23238333855308488,3.5140000000000002,0.8136239917799869,0.23153784626635937,Yes,Buy Back,1.0,True,0.5007968127490039
82,WMT,103.48999786376953,2.42,42.76446192717749,134.1234528742471,0.29600401626060857,0.05322526734871258,0.1625657426615868,0.6991356957553586,0.1107199192426942,0.11365551360169507,91013000000.0,33401000000.0,0.3669915286827157,1.7986666,0.3485882955898548,0.1938037297128077,Maybe,Buy Back,1.0,True,0.4958167330677291
83,INTU,646.030029296875,13.82,46.74602238038169,982.9703981133456,0.5215552738054439,0.08757081993321991,0.16593276615507996,0.7664458235553799,0.15934222007624688,0.12717847561055254,19710000000.0,5973000000.0,0.3030441400304414,9.584,2.3971032518437747,0.2501151139235992,Yes,Distributing More,0.0,True,0.49462151394422316
84,GRMN,238.0800018310547,7.35,32.391836983816965,353.34548757002653,0.48414602172578136,0.08216959194077567,0.15997209256058184,0.6828700020230808,0.09088757514538592,0.10924014317048099,7848398000.0,134886000.0,0.01718643728312453,5.994,0.8996132502358999,0.15008562733331662,Yes,Distributing More,0.0,True,0.49103585657370524
85,MPWR,834.1400146484375,36.76,22.69151291209025,1096.1264719279714,0.3140797140513065,0.05614693297662843,0.28067225035181387,0.773841676346154,0.7790057820645906,0.21719588471609505,3145767000.0,12974000.0,0.004124272395253686,12.812000000000001,12.168364557326509,0.9497630781553628,Yes,Distributing More,0.0,True,0.49053784860557775
86,NVDA,177.82000732421875,2.97,59.872056338120785,162.39025585312882,-0.08677174016170686,-0.017990094657551747,0.27020502566868426,0.9512724456895807,1.0282422823807842,0.2570385956054652,79327000000.0,8463000000.0,0.10668498745698186,0.9835,1.0631294370865667,1.0809653656192848,Yes,Buy Back,1.0,True,0.4824701195219124
87,CBOE,234.2100067138672,7.24,32.349448441141874,313.3825264297565,0.33804072177246414,0.059970713755852056,0.1448338466313363,0.7262888710954157,0.14044330311543107,0.10519121096627983,4279600000.0,1441000000.0,0.3367137115618282,5.162000000000001,1.8928961936672597,0.36669821651826023,Yes,Buy Back,1.0,True,0.4824701195219123
88,PGR,248.27999877929688,14.45,17.1820068359375,343.57756483211506,0.3838310235273157,0.0671282387661678,0.22183949963696534,0.706070694922973,0.10449093119291097,0.15663436967003674,25591000000.0,6893000000.0,0.26935250674065103,7.530000000000001,4.406050385549398,0.5851328533266132,Yes,Distributing More,0.0,True,0.474003984063745
89,AME,189.92999267578125,5.95,31.92100717240021,278.1149464725619,0.4643024124542361,0.07926018446063865,0.1320515536201211,0.7322951835910333,0.11862196370396738,0.09670071670172777,9655304000.0,1425375000.0,0.14762611306697335,4.9559999999999995,0.8159068574292044,0.16463011651113893,Yes,Distributing More,0.0,True,0.47310756972111556
90,RL,315.1400146484375,11.86,26.571670712347178,424.0193167298198,0.3454950086324182,0.06114911988371685,0.19119134044200842,0.8154943750324686,,0.1559154626853756,2588500000.0,742900000.0,0.287000193162063,7.212000000000001,4.66245171556768,0.6464852628352301,Yes,Distributing More,0.0,True,0.4723107569721116
91,SNPS,425.45001220703125,14.78,28.785521800205093,447.0489683053986,0.05076731808355661,0.009953343550300309,0.139940843007813,1.0,0.35380289788861274,0.139940843007813,8990702000.0,15601000.0,0.0017352371372113102,7.732000000000001,3.7483564398279943,0.4847848473652346,Yes,Buy Back,1.0,True,0.4721115537848606
92,AOS,72.56999969482422,3.65,19.882191697212114,100.09483407020427,0.3792866817022069,0.06642645105825817,0.2225646773622375,0.5414896280511362,0.14386369761537043,0.12051646436219912,1883500000.0,183200000.0,0.09726572869657553,2.8281650000000003,0.8504843268100829,0.30071948659646197,Yes,Stagnant,0.0,True,0.46733067729083666
93,WRB,73.81999969482422,4.39,16.815489679914403,87.2627920709178,0.18210230874650213,0.034024938401675975,0.14526675082174206,0.7849303821510587,0.3656273113152273,0.11402428623635262,8395111000.0,2840966000.0,0.33840719914245326,2.9673334,1.049509682630818,0.3536878203948427,Yes,Buy Back,1.0,True,0.46533864541832676
94,ACGL,92.26000213623047,11.47,8.043592165320877,120.6593000994203,0.3078180934925152,0.055138496084971456,0.1488963704022622,0.9392835458409229,0.3572557162172185,0.13985591075428028,19990000000.0,2728000000.0,0.13646823411705852,7.206,3.7320857439238986,0.517913647505398,Yes,Distributing More,0.0,True,0.46254980079681274
95,BALL,51.189998626708984,13.12,3.9016767245967214,65.67382692287192,0.2829425412136235,0.05109371983965039,0.2999502647862692,0.8054259724526615,0.6453951052106897,0.24158773370291414,5862000000.0,5312000000.0,0.9061753667690208,4.4239999999999995,4.3573184414270205,0.9849273149699415,Maybe,Distributing More,0.0,True,0.4596613545816733
96,CMI,410.2699890136719,28.55,14.370227285942972,540.9828420406703,0.31860203409282906,0.056872866585370385,0.23808221951686379,0.6909599158847662,0.24015140782561595,0.16450527037103066,10271000000.0,4784000000.0,0.46577743160354396,15.15,7.594979920974117,0.5013188066649582,Maybe,Distributing More,0.0,True,0.4592629482071714
97,TRMB,80.87999725341797,6.13,13.194126795011089,78.04597105841889,-0.03503988985211448,-0.007108318564539418,0.13507652530577877,1.0,0.3150027267470128,0.13507652530577877,5745300000.0,1390600000.0,0.24204132073172854,2.7020000000000004,1.7220150986562226,0.6373112874375361,Yes,Buy Back,1.0,True,0.4472111553784861
98,ERIE,338.6600036621094,12.89,26.27308019100926,378.0322339738742,0.11625887286958059,0.02224026836601034,0.20703519160925218,0.6201313360311183,0.1959914969007419,0.12838900997810412,1987258000.0,91734000.0,0.0461610923191654,8.315999999999999,2.6033562952465803,0.3130539075573089,Yes,Stagnant,0.0,True,0.41294820717131475
99,TEL,209.82000732421875,10.4,20.1750007042518,200.00687112680725,-0.04676930633334697,-0.009533927887234617,0.167099973602107,0.4914232010806227,,0.08211680392803497,12355000000.0,3332000000.0,0.2696883852691218,6.0200000000000005,3.679331461012992,0.6111846280752479,Yes,Buy Back,1.0,True,0.38565737051792826
100,ABT,133.72999572753906,7.739225,17.27950740901564,147.2719462460453,0.10126337359717374,0.01947889392761315,0.19060479345309234,0.5455260500282962,0.3214803341955521,0.10397988008892473,47664000000.0,12625000000.0,0.2648749580396106,4.315036,1.7951811691631574,0.4160292449850146,Yes,Distributing More,0.0,True,0.3855577689243028
101,VRTX,394.5299987792969,-2.08,,,,,0.19121559223862836,1.0,,0.19121559223862836,16409600000.0,1657200000.0,0.10098966458658347,8.894,5.762904128996074,0.6479541408810517,Yes,Buy Back,1.0,True,0.36399402390438246
102,TRV,278.92999267578125,21.76,12.818473928114946,2.952808286712051,-0.9894138014403339,-0.5973311752860999,0.12114963733594321,0.7873293852039202,0.19811565599091763,0.09538466948138606,27864000000.0,7933000000.0,0.2847042779213322,14.358,3.9324363949083785,0.27388469110658714,Yes,Distributing More,0.0,True,0.2850597609561753
103,DVA,133.1699981689453,11.02,12.084391848361644,12512.578361685262,92.95943931613827,1.4807790365799693,2.2052688515253998,1.0,0.14284483304691475,2.2052688515253998,121122000.0,9175903000.0,75.75752547018709,8.086000000000002,1.8531227698131605,0.2291766967367252,No,Buy Back,1.0,False,0.9141434262948209
104,GDDY,145.08999633789062,6.63,21.88386068444806,652727966.3253105,4498778.948999481,20.41011254207939,12.748138083389282,1.0,,12.748138083389282,692100000.0,3779100000.0,5.4603381014304295,3.3480000000000003,4.283201606275381,1.279331423618692,No,Buy Back,1.0,False,0.9020916334661355
105,AAPL,234.07000732421875,6.11,38.30933016762991,13856.889262760884,58.19976429772658,1.2618510168989587,1.5218944991855032,0.8539150458236847,0.16561010585382685,1.2995686110108027,56950000000.0,85750000000.0,1.5057067603160668,5.4799999999999995,1.100290870633761,0.2007830055901024,No,Buy Back,1.0,False,0.8983067729083667
106,WAT,295.3900146484375,10.75,27.47814089752907,68210.19105975657,229.9156967981395,1.9695503350058585,1.2883620780574716,1.0,0.06360971262084214,1.2883620780574716,1828507000.0,1626488000.0,0.8895169665743692,10.614,1.165926241234839,0.10984795941537959,No,Distributing More,0.0,False,0.8927290836653387
107,ORCL,292.17999267578125,4.46,65.51120912013033,138965.3591978383,474.61558861438465,2.431240948123492,2.2559743431255352,0.7333344001921968,-0.011436674701987948,1.6543835917649494,20451000000.0,85297000000.0,4.1707984939611755,3.718,0.8121428445784644,0.21843540736376127,No,Buy Back,1.0,False,0.879780876494024
108,CDW,164.2899932861328,8.06,20.383373856840297,2731.9946051601073,15.629099256227835,0.7545823047343554,0.7405349604599002,0.806714048028911,0.09875908145770018,0.5973999556595356,2352700000.0,5607000000.0,2.3832192799761978,7.434,1.0334331134621146,0.13901440859054542,No,Buy Back,1.0,False,0.8739043824701197
109,POOL,325.9800109863281,11.37,28.670185662825695,2690.5171134033812,7.253626059041466,0.5252075897455561,0.5052680769836005,0.8116848408719566,0.056096412227192305,0.4101184386641133,1273465000.0,900883000.0,0.7074265880884044,13.812000000000001,3.4484338474153744,0.2496694068502298,No,Buy Back,1.0,False,0.8588645418326695
110,KMB,127.98999786376953,7.58,16.885223992581732,22672.398085440927,176.14195221389923,1.8162051303074316,3.1559302259032895,0.5688948144742995,0.0237761989450056,1.795392340359086,840000000.0,6875000000.0,8.18452380952381,6.162000000000001,0.9209647115932293,0.14945873281292263,No,Buy Back,1.0,False,0.8575697211155379
111,IT,247.3300018310547,16.12,15.34305222277014,40008.506685333305,160.76163987037114,1.7655092039495321,1.5096478618248996,1.0,0.5237841866375725,1.5096478618248996,1359169000.0,2459915000.0,1.8098669113259647,9.937999999999999,4.204746841368693,0.42309789106145035,No,Stagnant,0.0,False,0.856175298804781
112,NTAP,124.0,5.81,21.34251290877797,1791.4371116851512,13.447073481331865,0.705909455243714,1.0567647767046928,0.7005115972545866,0.15277635149408586,0.7402759816517909,1040000000.0,2485000000.0,2.389423076923077,4.782,0.9805182303251683,0.205043544610031,No,Buy Back,1.0,False,0.8487051792828687
113,LMT,471.30999755859375,22.39,21.050022222357917,4581.597037282385,8.720984195148112,0.5759485951265799,0.837168873157653,0.6917837650307401,-0.021262864355874656,0.5791398350395432,6333000000.0,19627000000.0,3.099163113848097,23.805999999999997,2.1126533080465424,0.08874457313477874,No,Buy Back,1.0,False,0.8460159362549801
114,DG,104.4000015258789,5.12,20.390625298023224,882.4520597087961,7.452605812367272,0.5324916723717599,0.35974580251562704,0.8057232589505917,-0.16829072274779389,0.289855560396687,7413707000.0,5719025000.0,0.7714123312399587,8.871999999999998,2.21078628546497,0.24918691224808054,No,Buy Back,1.0,False,0.8456175298804781
115,BLDR,142.72999572753906,9.13,15.633077297649404,899.6468841232028,5.303138170343407,0.44514480314188254,0.3523394243295524,1.0,0.3573117989604222,0.3523394243295524,4296470000.0,3700643000.0,0.8613217362160099,9.882000000000001,4.673112025192634,0.4728913200964009,No,Buy Back,1.0,False,0.8448207171314741
116,KLAC,964.02001953125,20.41,47.23273001133023,54148.73610623463,55.16972159205178,1.2382080544006522,1.1662821350113677,0.8184890104736304,0.14800475001670677,0.9545891106185274,4692453000.0,5884257000.0,1.2539831512430706,20.0625,4.035339979481283,0.20113844134486147,No,Distributing More,0.0,False,0.8425298804780876
117,ROK,344.92999267578125,8.32,41.457931811992935,2845.7130010650285,7.250117593397775,0.5250779001160422,0.5053189074734887,0.6880805884181053,-0.014078749272733226,0.34770013119315224,3498300000.0,2561300000.0,0.7321556184432438,9.7793864,1.7526166965413288,0.17921540522637788,No,Buy Back,1.0,False,0.8416334661354581
118,VRSK,262.20001220703125,6.74,38.90207896246754,17818.79638407005,66.95879311401579,1.325140128568742,2.5187223629882296,0.8098121566076,0.11377238696873593,2.0396919886672884,100100000.0,2520000000.0,25.174825174825173,5.093999999999999,1.0844279598018487,0.21288338433487414,No,Stagnant,0.0,False,0.8355577689243028
119,AMGN,276.3900146484375,7.62,36.271655465674215,4737.310680573404,16.139948730055128,0.7652324552138601,1.0430022813358297,0.6045889910614612,-0.1146126319506583,0.6305876969476316,5877000000.0,56549000000.0,9.622086098349499,11.02,1.8785100478836945,0.1704637067045095,No,Buy Back,1.0,False,0.8353585657370518
120,MCO,512.3099975585938,11.32,45.257066922137255,20882.268160898257,39.761000683985124,1.09917655620339,1.0782700222659496,0.7924006879252924,0.04534470171604155,0.8544219074127588,3565000000.0,6731000000.0,1.888078541374474,9.783999999999999,1.6265128342561583,0.1662421130678821,No,Stagnant,0.0,False,0.8340637450199203
121,APA,22.84000015258789,2.28,10.017543926573637,112159.51729844564,4909.661845408849,4.473032232008903,2.3909902139630765,0.9016898168122317,,2.155931528028205,5280000000.0,5991000000.0,1.134659090909091,2.466,8.423565990719132,3.4158823968852925,No,Distributing More,0.0,False,0.8339641434262948
122,MA,580.4099731445312,13.91,41.72609440291382,24889.262519572687,41.882210284444696,1.1205837663173193,1.473747464914363,0.8491895148374805,0.21419038379049193,1.2514908947235948,6485000000.0,17476000000.0,2.694834232845027,10.244,2.566776967326924,0.2505639366777552,No,Distributing More,0.0,False,0.8329681274900399
